ETH_ID,PPL_ID,FLG_ID,nom_ethnie,fichier_ETH_canonique,priorite
ETH_IBIBIO_IBIBIO_PROPREMENT_DIT,PPL_IBIBIO,FLG_NIGERCONGO,Ibibio proprement dit,dataset/source/afrik/ethnies/PPL_IBIBIO/ETH_IBIBIO_IBIBIO_PROPREMENT_DIT.txt,normal
ETH_IBIBIO_ANNANG,PPL_IBIBIO,FLG_NIGERCONGO,Annang,dataset/source/afrik/ethnies/PPL_IBIBIO/ETH_IBIBIO_ANNANG.txt,normal
ETH_IBIBIO_EKET,PPL_IBIBIO,FLG_NIGERCONGO,Eket,dataset/source/afrik/ethnies/PPL_IBIBIO/ETH_IBIBIO_EKET.txt,normal
ETH_IBIBIO_ORON,PPL_IBIBIO,FLG_NIGERCONGO,Oron,dataset/source/afrik/ethnies/PPL_IBIBIO/ETH_IBIBIO_ORON.txt,normal
ETH_IBIBIO_ANDONI,PPL_IBIBIO,FLG_NIGERCONGO,Andoni,dataset/source/afrik/ethnies/PPL_IBIBIO/ETH_IBIBIO_ANDONI.txt,normal
ETH_IBIBIO_IBENO,PPL_IBIBIO,FLG_NIGERCONGO,Ibeno,dataset/source/afrik/ethnies/PPL_IBIBIO/ETH_IBIBIO_IBENO.txt,normal
ETH_IBIBIO_ENYONG,PPL_IBIBIO,FLG_NIGERCONGO,Enyong,dataset/source/afrik/ethnies/PPL_IBIBIO/ETH_IBIBIO_ENYONG.txt,normal
ETH_IDOMA_IDOMA_CENTRAL,PPL_IDOMA,FLG_NIGERCONGO,Idoma central,dataset/source/afrik/ethnies/PPL_IDOMA/ETH_IDOMA_IDOMA_CENTRAL.txt,normal
ETH_IDOMA_IDOMA_DU_NORD,PPL_IDOMA,FLG_NIGERCONGO,Idoma du Nord,dataset/source/afrik/ethnies/PPL_IDOMA/ETH_IDOMA_IDOMA_DU_NORD.txt,normal
ETH_IDOMA_IDOMA_DU_SUD,PPL_IDOMA,FLG_NIGERCONGO,Idoma du Sud,dataset/source/afrik/ethnies/PPL_IDOMA/ETH_IDOMA_IDOMA_DU_SUD.txt,normal
ETH_IDOMA_IDOMA_DE_L_EST,PPL_IDOMA,FLG_NIGERCONGO,Idoma de l'Est,dataset/source/afrik/ethnies/PPL_IDOMA/ETH_IDOMA_IDOMA_DE_L_EST.txt,normal
ETH_IDOMA_IDOMA_DE_L_OUEST,PPL_IDOMA,FLG_NIGERCONGO,Idoma de l'Ouest,dataset/source/afrik/ethnies/PPL_IDOMA/ETH_IDOMA_IDOMA_DE_L_OUEST.txt,normal
ETH_IDOMA_AGATU,PPL_IDOMA,FLG_NIGERCONGO,Agatu,dataset/source/afrik/ethnies/PPL_IDOMA/ETH_IDOMA_AGATU.txt,normal
ETH_IDOMA_OTUKPO,PPL_IDOMA,FLG_NIGERCONGO,Otukpo,dataset/source/afrik/ethnies/PPL_IDOMA/ETH_IDOMA_OTUKPO.txt,normal
ETH_IGALA_IGALA_DE_IDAH,PPL_IGALA,FLG_BENOUECONGO,Igala de Idah,dataset/source/afrik/ethnies/PPL_IGALA/ETH_IGALA_IGALA_DE_IDAH.txt,normal
ETH_IGBO_ONICHA,PPL_IGBO,FLG_NIGERCONGO,Onicha,dataset/source/afrik/ethnies/PPL_IGBO/ETH_IGBO_ONICHA.txt,normal
ETH_IGBO_NGWA,PPL_IGBO,FLG_NIGERCONGO,Ngwa,dataset/source/afrik/ethnies/PPL_IGBO/ETH_IGBO_NGWA.txt,normal
ETH_IGBO_ARO,PPL_IGBO,FLG_NIGERCONGO,Aro,dataset/source/afrik/ethnies/PPL_IGBO/ETH_IGBO_ARO.txt,normal
ETH_IJAW_IZON_IJAW_CENTRAL,PPL_IJAW,FLG_NIGERCONGO,Izon (Ijaw central),dataset/source/afrik/ethnies/PPL_IJAW/ETH_IJAW_IZON_IJAW_CENTRAL.txt,normal
ETH_IJAW_KALABARI,PPL_IJAW,FLG_NIGERCONGO,Kalabari,dataset/source/afrik/ethnies/PPL_IJAW/ETH_IJAW_KALABARI.txt,normal
ETH_IJAW_NEMBE,PPL_IJAW,FLG_NIGERCONGO,Nembe,dataset/source/afrik/ethnies/PPL_IJAW/ETH_IJAW_NEMBE.txt,normal
ETH_IJAW_OKRIKA,PPL_IJAW,FLG_NIGERCONGO,Okrika,dataset/source/afrik/ethnies/PPL_IJAW/ETH_IJAW_OKRIKA.txt,normal
ETH_IJAW_BONNY,PPL_IJAW,FLG_NIGERCONGO,Bonny,dataset/source/afrik/ethnies/PPL_IJAW/ETH_IJAW_BONNY.txt,normal
ETH_IJAW_ANDONI,PPL_IJAW,FLG_NIGERCONGO,Andoni,dataset/source/afrik/ethnies/PPL_IJAW/ETH_IJAW_ANDONI.txt,normal
ETH_IJAW_OGBIA,PPL_IJAW,FLG_NIGERCONGO,Ogbia,dataset/source/afrik/ethnies/PPL_IJAW/ETH_IJAW_OGBIA.txt,normal
ETH_IJAW_BISENI,PPL_IJAW,FLG_NIGERCONGO,Biseni,dataset/source/afrik/ethnies/PPL_IJAW/ETH_IJAW_BISENI.txt,normal
ETH_IJAW_EPIE_ATISSA,PPL_IJAW,FLG_NIGERCONGO,Epie-Atissa,dataset/source/afrik/ethnies/PPL_IJAW/ETH_IJAW_EPIE_ATISSA.txt,normal
ETH_ISOKO_ISOKO_CENTRAL,PPL_ISOKO,FLG_NIGERCONGO,Isoko central,dataset/source/afrik/ethnies/PPL_ISOKO/ETH_ISOKO_ISOKO_CENTRAL.txt,normal
ETH_ISOKO_ISOKO_DU_NORD,PPL_ISOKO,FLG_NIGERCONGO,Isoko du Nord,dataset/source/afrik/ethnies/PPL_ISOKO/ETH_ISOKO_ISOKO_DU_NORD.txt,normal
ETH_ISOKO_ISOKO_DU_SUD,PPL_ISOKO,FLG_NIGERCONGO,Isoko du Sud,dataset/source/afrik/ethnies/PPL_ISOKO/ETH_ISOKO_ISOKO_DU_SUD.txt,normal
ETH_ITSEKIRI_ITSEKIRI_CENTRAL,PPL_ITSEKIRI,FLG_NIGERCONGO,Itsekiri central,dataset/source/afrik/ethnies/PPL_ITSEKIRI/ETH_ITSEKIRI_ITSEKIRI_CENTRAL.txt,normal
ETH_ITSEKIRI_ITSEKIRI_DU_NORD,PPL_ITSEKIRI,FLG_NIGERCONGO,Itsekiri du Nord,dataset/source/afrik/ethnies/PPL_ITSEKIRI/ETH_ITSEKIRI_ITSEKIRI_DU_NORD.txt,normal
ETH_ITSEKIRI_ITSEKIRI_DU_SUD,PPL_ITSEKIRI,FLG_NIGERCONGO,Itsekiri du Sud,dataset/source/afrik/ethnies/PPL_ITSEKIRI/ETH_ITSEKIRI_ITSEKIRI_DU_SUD.txt,normal
ETH_JAHANKA_JAHANKA_DE_GUINEE,PPL_JAHANKA,FLG_NIGERCONGO,Jahanka de Guinée,dataset/source/afrik/ethnies/PPL_JAHANKA/ETH_JAHANKA_JAHANKA_DE_GUINEE.txt,normal
ETH_JAHANKA_JAHANKA_DU_MALI,PPL_JAHANKA,FLG_NIGERCONGO,Jahanka du Mali,dataset/source/afrik/ethnies/PPL_JAHANKA/ETH_JAHANKA_JAHANKA_DU_MALI.txt,normal
ETH_JAHANKA_JAHANKA_DU_SENEGAL,PPL_JAHANKA,FLG_NIGERCONGO,Jahanka du Sénégal,dataset/source/afrik/ethnies/PPL_JAHANKA/ETH_JAHANKA_JAHANKA_DU_SENEGAL.txt,normal
ETH_JARAWA_JARAWA_DU_NORD,PPL_JARAWA,FLG_TCHADIQUE,Jarawa du Nord,dataset/source/afrik/ethnies/PPL_JARAWA/ETH_JARAWA_JARAWA_DU_NORD.txt,normal
ETH_JARAWA_JARAWA_DU_SUD,PPL_JARAWA,FLG_TCHADIQUE,Jarawa du Sud,dataset/source/afrik/ethnies/PPL_JARAWA/ETH_JARAWA_JARAWA_DU_SUD.txt,normal
ETH_JIE_JIE_DU_NORD,PPL_JIE,FLG_NILOTIQUE,Jie du Nord,dataset/source/afrik/ethnies/PPL_JIE/ETH_JIE_JIE_DU_NORD.txt,normal
ETH_JIE_JIE_DU_SUD,PPL_JIE,FLG_NILOTIQUE,Jie du Sud,dataset/source/afrik/ethnies/PPL_JIE/ETH_JIE_JIE_DU_SUD.txt,normal
ETH_JIE_SUD_JIE_DU_SUD_GROUPE_PRINCIPAL,PPL_JIE_SUD,FLG_NILOTIQUE,Jie du Sud (groupe principal),dataset/source/afrik/ethnies/PPL_JIE_SUD/ETH_JIE_SUD_JIE_DU_SUD_GROUPE_PRINCIPAL.txt,normal
ETH_JOLA_JOLA_DE_CASAMANCE_SENEGAL,PPL_JOLA,FLG_NIGERCONGO,Jola de Casamance (Sénégal),dataset/source/afrik/ethnies/PPL_JOLA/ETH_JOLA_JOLA_DE_CASAMANCE_SENEGAL.txt,normal
ETH_JOLA_JOLA_DE_GAMBIE,PPL_JOLA,FLG_NIGERCONGO,Jola de Gambie,dataset/source/afrik/ethnies/PPL_JOLA/ETH_JOLA_JOLA_DE_GAMBIE.txt,normal
ETH_JOLA_JOLA_DE_GUINEE_BISSAU,PPL_JOLA,FLG_NIGERCONGO,Jola de Guinée-Bissau,dataset/source/afrik/ethnies/PPL_JOLA/ETH_JOLA_JOLA_DE_GUINEE_BISSAU.txt,normal
ETH_JOPADHOLA_JOPADHOLA_DU_NORD,PPL_JOPADHOLA,FLG_NILOTIQUE,Jopadhola du Nord,dataset/source/afrik/ethnies/PPL_JOPADHOLA/ETH_JOPADHOLA_JOPADHOLA_DU_NORD.txt,normal
ETH_JOPADHOLA_JOPADHOLA_DU_SUD,PPL_JOPADHOLA,FLG_NILOTIQUE,Jopadhola du Sud,dataset/source/afrik/ethnies/PPL_JOPADHOLA/ETH_JOPADHOLA_JOPADHOLA_DU_SUD.txt,normal
ETH_JUHOANSI_JU_HOANSI_DU_NORD_NAMIBIE,PPL_JUHOANSI,FLG_KXA,Ju|'hoansi du Nord (Namibie),dataset/source/afrik/ethnies/PPL_JUHOANSI/ETH_JUHOANSI_JU_HOANSI_DU_NORD_NAMIBIE.txt,normal
ETH_JUHOANSI_JU_HOANSI_DU_SUD_BOTSWANA,PPL_JUHOANSI,FLG_KXA,Ju|'hoansi du Sud (Botswana),dataset/source/afrik/ethnies/PPL_JUHOANSI/ETH_JUHOANSI_JU_HOANSI_DU_SUD_BOTSWANA.txt,normal
ETH_JUKUN_JUKUN_WAPAN,PPL_JUKUN,FLG_BENOUECONGO,Jukun Wapan,dataset/source/afrik/ethnies/PPL_JUKUN/ETH_JUKUN_JUKUN_WAPAN.txt,normal
ETH_JUKUN_JUKUN_TAKUM,PPL_JUKUN,FLG_BENOUECONGO,Jukun Takum,dataset/source/afrik/ethnies/PPL_JUKUN/ETH_JUKUN_JUKUN_TAKUM.txt,normal
ETH_KABYLE_KABYLES_DE_LA_GRANDE_KABYLIE,PPL_KABYLE,FLG_BERBERE,Kabyles de la Grande Kabylie,dataset/source/afrik/ethnies/PPL_KABYLE/ETH_KABYLE_KABYLES_DE_LA_GRANDE_KABYLIE.txt,normal
ETH_KABYLE_KABYLES_DE_LA_PETITE_KABYLIE,PPL_KABYLE,FLG_BERBERE,Kabyles de la Petite Kabylie,dataset/source/afrik/ethnies/PPL_KABYLE/ETH_KABYLE_KABYLES_DE_LA_PETITE_KABYLIE.txt,normal
ETH_KABYLE_KABYLES_DU_DJURDJURA,PPL_KABYLE,FLG_BERBERE,Kabyles du Djurdjura,dataset/source/afrik/ethnies/PPL_KABYLE/ETH_KABYLE_KABYLES_DU_DJURDJURA.txt,normal
ETH_KAFA_KAFA_DES_HAUTES_TERRES,PPL_KAFA,FLG_OMOTIQUE,Kafa des hautes terres,dataset/source/afrik/ethnies/PPL_KAFA/ETH_KAFA_KAFA_DES_HAUTES_TERRES.txt,normal
ETH_KAFA_GROUPES_RURAUX_FORESTIERS,PPL_KAFA,FLG_OMOTIQUE,Groupes ruraux forestiers,dataset/source/afrik/ethnies/PPL_KAFA/ETH_KAFA_GROUPES_RURAUX_FORESTIERS.txt,normal
ETH_KAKWA_KAKWA_D_OUGANDA,PPL_KAKWA,FLG_SOUDANIQUECENTRAL,Kakwa d'Ouganda,dataset/source/afrik/ethnies/PPL_KAKWA/ETH_KAKWA_KAKWA_D_OUGANDA.txt,normal
ETH_KAKWA_KAKWA_DU_SOUDAN_DU_SUD,PPL_KAKWA,FLG_SOUDANIQUECENTRAL,Kakwa du Soudan du Sud,dataset/source/afrik/ethnies/PPL_KAKWA/ETH_KAKWA_KAKWA_DU_SOUDAN_DU_SUD.txt,normal
ETH_KAKWA_KAKWA_DE_RDC,PPL_KAKWA,FLG_SOUDANIQUECENTRAL,Kakwa de RDC,dataset/source/afrik/ethnies/PPL_KAKWA/ETH_KAKWA_KAKWA_DE_RDC.txt,normal
ETH_KALAIBARI_KALABARI_DE_BUGUMA,PPL_KALAIBARI,FLG_BENOUECONGO,Kalabari de Buguma,dataset/source/afrik/ethnies/PPL_KALAIBARI/ETH_KALAIBARI_KALABARI_DE_BUGUMA.txt,normal
ETH_KALAIBARI_KALABARI_DE_TOMBIA,PPL_KALAIBARI,FLG_BENOUECONGO,Kalabari de Tombia,dataset/source/afrik/ethnies/PPL_KALAIBARI/ETH_KALAIBARI_KALABARI_DE_TOMBIA.txt,normal
ETH_KAMBA_KAMBA_DU_NORD,PPL_KAMBA,FLG_NIGERCONGO,Kamba du Nord,dataset/source/afrik/ethnies/PPL_KAMBA/ETH_KAMBA_KAMBA_DU_NORD.txt,normal
ETH_KAMBA_KAMBA_DU_SUD,PPL_KAMBA,FLG_NIGERCONGO,Kamba du Sud,dataset/source/afrik/ethnies/PPL_KAMBA/ETH_KAMBA_KAMBA_DU_SUD.txt,normal
ETH_KAMBATA_KAMBATA,PPL_KAMBATA,FLG_COUCHITIQUE,Kambata,dataset/source/afrik/ethnies/PPL_KAMBATA/ETH_KAMBATA_KAMBATA.txt,normal
ETH_KAMBATA_TEMBARO,PPL_KAMBATA,FLG_COUCHITIQUE,Tembaro,dataset/source/afrik/ethnies/PPL_KAMBATA/ETH_KAMBATA_TEMBARO.txt,normal
ETH_KAMBATA_ALABA_PROCHES_CULTURALEMENT,PPL_KAMBATA,FLG_COUCHITIQUE,Alaba (proches culturalement),dataset/source/afrik/ethnies/PPL_KAMBATA/ETH_KAMBATA_ALABA_PROCHES_CULTURALEMENT.txt,normal
ETH_KANEMBU_KANEMBU_DU_NORD,PPL_KANEMBU,FLG_SAHARIEN,Kanembu du Nord,dataset/source/afrik/ethnies/PPL_KANEMBU/ETH_KANEMBU_KANEMBU_DU_NORD.txt,normal
ETH_KANEMBU_KANEMBU_DU_SUD,PPL_KANEMBU,FLG_SAHARIEN,Kanembu du Sud,dataset/source/afrik/ethnies/PPL_KANEMBU/ETH_KANEMBU_KANEMBU_DU_SUD.txt,normal
ETH_KANURI_KANURI_DU_NIGERIA,PPL_KANURI,FLG_SAHARIEN,Kanuri du Nigeria,dataset/source/afrik/ethnies/PPL_KANURI/ETH_KANURI_KANURI_DU_NIGERIA.txt,normal
ETH_KANURI_KANURI_DU_NIGER,PPL_KANURI,FLG_SAHARIEN,Kanuri du Niger,dataset/source/afrik/ethnies/PPL_KANURI/ETH_KANURI_KANURI_DU_NIGER.txt,normal
ETH_KANURI_KANURI_DU_TCHAD,PPL_KANURI,FLG_SAHARIEN,Kanuri du Tchad,dataset/source/afrik/ethnies/PPL_KANURI/ETH_KANURI_KANURI_DU_TCHAD.txt,normal
ETH_KANURI_KANURI_DU_CAMEROUN,PPL_KANURI,FLG_SAHARIEN,Kanuri du Cameroun,dataset/source/afrik/ethnies/PPL_KANURI/ETH_KANURI_KANURI_DU_CAMEROUN.txt,normal
ETH_KARAMOJONG_KARAMOJONG_DU_NORD,PPL_KARAMOJONG,FLG_NILOTIQUE,Karamojong du Nord,dataset/source/afrik/ethnies/PPL_KARAMOJONG/ETH_KARAMOJONG_KARAMOJONG_DU_NORD.txt,normal
ETH_KARAMOJONG_KARAMOJONG_DU_SUD,PPL_KARAMOJONG,FLG_NILOTIQUE,Karamojong du Sud,dataset/source/afrik/ethnies/PPL_KARAMOJONG/ETH_KARAMOJONG_KARAMOJONG_DU_SUD.txt,normal
ETH_KARANGA_KARANGA_DU_NORD,PPL_KARANGA,FLG_NIGERCONGO,Karanga du Nord,dataset/source/afrik/ethnies/PPL_KARANGA/ETH_KARANGA_KARANGA_DU_NORD.txt,normal
ETH_KARANGA_KARANGA_DU_SUD,PPL_KARANGA,FLG_NIGERCONGO,Karanga du Sud,dataset/source/afrik/ethnies/PPL_KARANGA/ETH_KARANGA_KARANGA_DU_SUD.txt,normal
ETH_KARANGA_ZIM_KARANGA_DU_NORD,PPL_KARANGA_ZIM,FLG_NIGERCONGO,Karanga du Nord,dataset/source/afrik/ethnies/PPL_KARANGA_ZIM/ETH_KARANGA_ZIM_KARANGA_DU_NORD.txt,normal
ETH_KARANGA_ZIM_KARANGA_DU_SUD,PPL_KARANGA_ZIM,FLG_NIGERCONGO,Karanga du Sud,dataset/source/afrik/ethnies/PPL_KARANGA_ZIM/ETH_KARANGA_ZIM_KARANGA_DU_SUD.txt,normal
ETH_KASEENA_KASSENA_DU_BURKINA,PPL_KASEENA,FLG_GUR,Kassena du Burkina,dataset/source/afrik/ethnies/PPL_KASEENA/ETH_KASEENA_KASSENA_DU_BURKINA.txt,normal
ETH_KASEENA_KASSENA_DU_GHANA,PPL_KASEENA,FLG_GUR,Kassena du Ghana,dataset/source/afrik/ethnies/PPL_KASEENA/ETH_KASEENA_KASSENA_DU_GHANA.txt,normal
ETH_KASEM_KASEM_DU_GHANA,PPL_KASEM,FLG_NIGERCONGO,Kasem du Ghana,dataset/source/afrik/ethnies/PPL_KASEM/ETH_KASEM_KASEM_DU_GHANA.txt,normal
ETH_KASEM_KASEM_DU_BURKINA_FASO,PPL_KASEM,FLG_NIGERCONGO,Kasem du Burkina Faso,dataset/source/afrik/ethnies/PPL_KASEM/ETH_KASEM_KASEM_DU_BURKINA_FASO.txt,normal
ETH_KATIA_KATIA_DU_NORD,PPL_KATIA,FLG_TUU,Katia du Nord,dataset/source/afrik/ethnies/PPL_KATIA/ETH_KATIA_KATIA_DU_NORD.txt,normal
ETH_KATIA_KATIA_DU_SUD,PPL_KATIA,FLG_TUU,Katia du Sud,dataset/source/afrik/ethnies/PPL_KATIA/ETH_KATIA_KATIA_DU_SUD.txt,normal
ETH_KAVANGO_KAVANGO_DE_NAMIBIE,PPL_KAVANGO,FLG_NIGERCONGO,Kavango de Namibie,dataset/source/afrik/ethnies/PPL_KAVANGO/ETH_KAVANGO_KAVANGO_DE_NAMIBIE.txt,normal
ETH_KAVANGO_KAVANGO_D_ANGOLA,PPL_KAVANGO,FLG_NIGERCONGO,Kavango d'Angola,dataset/source/afrik/ethnies/PPL_KAVANGO/ETH_KAVANGO_KAVANGO_D_ANGOLA.txt,normal
ETH_KENGA_KENGA_DU_NORD,PPL_KENGA,FLG_TCHADIQUE,Kenga du Nord,dataset/source/afrik/ethnies/PPL_KENGA/ETH_KENGA_KENGA_DU_NORD.txt,normal
ETH_KENGA_KENGA_DU_SUD,PPL_KENGA,FLG_TCHADIQUE,Kenga du Sud,dataset/source/afrik/ethnies/PPL_KENGA/ETH_KENGA_KENGA_DU_SUD.txt,normal
ETH_KERA_KERA_DU_TCHAD,PPL_KERA,FLG_TCHADIQUE,Kera du Tchad,dataset/source/afrik/ethnies/PPL_KERA/ETH_KERA_KERA_DU_TCHAD.txt,normal
ETH_KERA_KERA_DU_CAMEROUN,PPL_KERA,FLG_TCHADIQUE,Kera du Cameroun,dataset/source/afrik/ethnies/PPL_KERA/ETH_KERA_KERA_DU_CAMEROUN.txt,normal
ETH_KGALAGADI_KGALAGADI_DU_BOTSWANA,PPL_KGALAGADI,FLG_KHOE,Kgalagadi du Botswana,dataset/source/afrik/ethnies/PPL_KGALAGADI/ETH_KGALAGADI_KGALAGADI_DU_BOTSWANA.txt,normal
ETH_KGALAGADI_KGALAGADI_D_AFRIQUE_DU_SUD,PPL_KGALAGADI,FLG_KHOE,Kgalagadi d'Afrique du Sud,dataset/source/afrik/ethnies/PPL_KGALAGADI/ETH_KGALAGADI_KGALAGADI_D_AFRIQUE_DU_SUD.txt,normal
ETH_KHAINAI_KHAINAI_DU_NORD,PPL_KHAINAI,FLG_KHOE,Khainai du Nord,dataset/source/afrik/ethnies/PPL_KHAINAI/ETH_KHAINAI_KHAINAI_DU_NORD.txt,normal
ETH_KHAINAI_KHAINAI_DU_SUD,PPL_KHAINAI,FLG_KHOE,Khainai du Sud,dataset/source/afrik/ethnies/PPL_KHAINAI/ETH_KHAINAI_KHAINAI_DU_SUD.txt,normal
ETH_KHOE_MACRO_NAMA,PPL_KHOE_MACRO,FLG_KHOE,Nama,dataset/source/afrik/ethnies/PPL_KHOE_MACRO/ETH_KHOE_MACRO_NAMA.txt,normal
ETH_KHOE_MACRO_DAMARA,PPL_KHOE_MACRO,FLG_KHOE,Damara,dataset/source/afrik/ethnies/PPL_KHOE_MACRO/ETH_KHOE_MACRO_DAMARA.txt,normal
ETH_KHOE_MACRO_KHOEKHOE,PPL_KHOE_MACRO,FLG_KHOE,Khoekhoe,dataset/source/afrik/ethnies/PPL_KHOE_MACRO/ETH_KHOE_MACRO_KHOEKHOE.txt,normal
ETH_KHOE_MACRO_HAI_OM,PPL_KHOE_MACRO,FLG_KHOE,Haiǁom,dataset/source/afrik/ethnies/PPL_KHOE_MACRO/ETH_KHOE_MACRO_HAI_OM.txt,normal
ETH_KHOE_MACRO_KGALAGADI,PPL_KHOE_MACRO,FLG_KHOE,Kgalagadi,dataset/source/afrik/ethnies/PPL_KHOE_MACRO/ETH_KHOE_MACRO_KGALAGADI.txt,normal
ETH_KHOISAN_CREOLE_CREOLES_AVEC_INFLUENCES_KHOISAN_D_AFRIQUE_DU_SUD,PPL_KHOISAN_CREOLE,FLG_CREOLE,Créoles avec influences khoisan d'Afrique du Sud,dataset/source/afrik/ethnies/PPL_KHOISAN_CREOLE/ETH_KHOISAN_CREOLE_CREOLES_AVEC_INFLUENCES_KHOISAN_D_AFRIQUE_DU_SUD.txt,normal
ETH_KHOISAN_CREOLE_CREOLES_AVEC_INFLUENCES_KHOISAN_DE_NAMIBIE,PPL_KHOISAN_CREOLE,FLG_CREOLE,Créoles avec influences khoisan de Namibie,dataset/source/afrik/ethnies/PPL_KHOISAN_CREOLE/ETH_KHOISAN_CREOLE_CREOLES_AVEC_INFLUENCES_KHOISAN_DE_NAMIBIE.txt,normal
ETH_KIKUYU_KIKUYU_DU_NORD,PPL_KIKUYU,FLG_NIGERCONGO,Kikuyu du Nord,dataset/source/afrik/ethnies/PPL_KIKUYU/ETH_KIKUYU_KIKUYU_DU_NORD.txt,normal
ETH_KIKUYU_KIKUYU_DU_SUD,PPL_KIKUYU,FLG_NIGERCONGO,Kikuyu du Sud,dataset/source/afrik/ethnies/PPL_KIKUYU/ETH_KIKUYU_KIKUYU_DU_SUD.txt,normal
ETH_KINYARWANDA_HUTU_RWANDA_BURUNDI,PPL_KINYARWANDA,FLG_NIGERCONGO,"Hutu (Rwanda, Burundi)",dataset/source/afrik/ethnies/PPL_KINYARWANDA/ETH_KINYARWANDA_HUTU_RWANDA_BURUNDI.txt,normal
ETH_KINYARWANDA_TUTSI_RWANDA_BURUNDI,PPL_KINYARWANDA,FLG_NIGERCONGO,"Tutsi (Rwanda, Burundi)",dataset/source/afrik/ethnies/PPL_KINYARWANDA/ETH_KINYARWANDA_TUTSI_RWANDA_BURUNDI.txt,normal
ETH_KINYARWANDA_TWA_RWANDA_BURUNDI,PPL_KINYARWANDA,FLG_NIGERCONGO,"Twa (Rwanda, Burundi)",dataset/source/afrik/ethnies/PPL_KINYARWANDA/ETH_KINYARWANDA_TWA_RWANDA_BURUNDI.txt,normal
ETH_KINYARWANDA_AUTRES_LOCUTEURS_KINYARWANDA,PPL_KINYARWANDA,FLG_NIGERCONGO,Autres locuteurs kinyarwanda,dataset/source/afrik/ethnies/PPL_KINYARWANDA/ETH_KINYARWANDA_AUTRES_LOCUTEURS_KINYARWANDA.txt,normal
ETH_KIRUNDI_HUTU_HUTU_DU_BURUNDI,PPL_KIRUNDI_HUTU,FLG_NIGERCONGO,Hutu du Burundi,dataset/source/afrik/ethnies/PPL_KIRUNDI_HUTU/ETH_KIRUNDI_HUTU_HUTU_DU_BURUNDI.txt,normal
ETH_KIRUNDI_HUTU_HUTU_DU_RWANDA,PPL_KIRUNDI_HUTU,FLG_NIGERCONGO,Hutu du Rwanda,dataset/source/afrik/ethnies/PPL_KIRUNDI_HUTU/ETH_KIRUNDI_HUTU_HUTU_DU_RWANDA.txt,normal
ETH_KIRUNDI_TUTSI_TUTSI_DU_BURUNDI,PPL_KIRUNDI_TUTSI,FLG_NIGERCONGO,Tutsi du Burundi,dataset/source/afrik/ethnies/PPL_KIRUNDI_TUTSI/ETH_KIRUNDI_TUTSI_TUTSI_DU_BURUNDI.txt,normal
ETH_KIRUNDI_TUTSI_TUTSI_DU_RWANDA,PPL_KIRUNDI_TUTSI,FLG_NIGERCONGO,Tutsi du Rwanda,dataset/source/afrik/ethnies/PPL_KIRUNDI_TUTSI/ETH_KIRUNDI_TUTSI_TUTSI_DU_RWANDA.txt,normal
ETH_KLAO_KLAO_DU_LIBERIA,PPL_KLAO,FLG_KROU,Klao du Liberia,dataset/source/afrik/ethnies/PPL_KLAO/ETH_KLAO_KLAO_DU_LIBERIA.txt,normal
ETH_KONGO_KONGO_DU_BAS_CONGO,PPL_KONGO,FLG_NIGERCONGO,Kongo du Bas-Congo,dataset/source/afrik/ethnies/PPL_KONGO/ETH_KONGO_KONGO_DU_BAS_CONGO.txt,normal
ETH_KONGO_KONGO_D_ANGOLA,PPL_KONGO,FLG_NIGERCONGO,Kongo d'Angola,dataset/source/afrik/ethnies/PPL_KONGO/ETH_KONGO_KONGO_D_ANGOLA.txt,normal
ETH_KONGO_KONGO_DU_CONGO,PPL_KONGO,FLG_NIGERCONGO,Kongo du Congo,dataset/source/afrik/ethnies/PPL_KONGO/ETH_KONGO_KONGO_DU_CONGO.txt,normal
ETH_KONGO_KONGO_DU_GABON,PPL_KONGO,FLG_NIGERCONGO,Kongo du Gabon,dataset/source/afrik/ethnies/PPL_KONGO/ETH_KONGO_KONGO_DU_GABON.txt,normal
ETH_KONGO_BRAZZA_KONGO_DE_BRAZZAVILLE,PPL_KONGO_BRAZZA,FLG_NIGERCONGO,Kongo de Brazzaville,dataset/source/afrik/ethnies/PPL_KONGO_BRAZZA/ETH_KONGO_BRAZZA_KONGO_DE_BRAZZAVILLE.txt,normal
ETH_KONGO_BRAZZA_KONGO_DU_POOL,PPL_KONGO_BRAZZA,FLG_NIGERCONGO,Kongo du Pool,dataset/source/afrik/ethnies/PPL_KONGO_BRAZZA/ETH_KONGO_BRAZZA_KONGO_DU_POOL.txt,normal
ETH_KONGO_CABINDA_KONGO_DE_CABINDA,PPL_KONGO_CABINDA,FLG_NIGERCONGO,Kongo de Cabinda,dataset/source/afrik/ethnies/PPL_KONGO_CABINDA/ETH_KONGO_CABINDA_KONGO_DE_CABINDA.txt,normal
ETH_KONGO_MAYOMBE_KONGO_DU_MAYOMBE_CONGO,PPL_KONGO_MAYOMBE,FLG_NIGERCONGO,Kongo du Mayombe (Congo),dataset/source/afrik/ethnies/PPL_KONGO_MAYOMBE/ETH_KONGO_MAYOMBE_KONGO_DU_MAYOMBE_CONGO.txt,normal
ETH_KONGO_MAYOMBE_KONGO_DU_MAYOMBE_GABON,PPL_KONGO_MAYOMBE,FLG_NIGERCONGO,Kongo du Mayombe (Gabon),dataset/source/afrik/ethnies/PPL_KONGO_MAYOMBE/ETH_KONGO_MAYOMBE_KONGO_DU_MAYOMBE_GABON.txt,normal
