PPL_ID,FLG_ID,ethnie_label_brut,source_index,source_inventaire,source_ppl_ethnies,source_labels,ETH_ID_proposé,fichier_ETH_existant,statut_generation,niveau,notes_convergence
PPL_GEDEO,FLG_OMOTIQUE,Gedeo du sud,1,1,1,Gedeo du sud,ETH_GEDEO_GEDEO_DU_SUD,,manquant,ethnie_certaine,
PPL_GHOMARA,FLG_BERBERE,Tribu Aït Ghomara,1,1,1,Tribu Aït Ghomara,ETH_GHOMARA_TRIBU_AIT_GHOMARA,,manquant,ethnie_certaine,
PPL_GHOMARA,FLG_BERBERE,Sous-groupes villageois du Rif occidental,1,1,1,Sous-groupes villageois du Rif occidental,,,manquant,sous_ethnie_ou_clan,
PPL_GHOWA,FLG_TUU,Gǀowa du Nord,1,1,1,Gǀowa du Nord,ETH_GHOWA_G_OWA_DU_NORD,,manquant,ethnie_certaine,
PPL_GHOWA,FLG_TUU,Gǀowa du Sud,1,1,1,Gǀowa du Sud,ETH_GHOWA_G_OWA_DU_SUD,,manquant,ethnie_certaine,
PPL_GIZIGA,FLG_TCHADIQUE,Giziga Nord,1,1,1,Giziga Nord,ETH_GIZIGA_GIZIGA_NORD,,manquant,ethnie_certaine,
PPL_GIZIGA,FLG_TCHADIQUE,Giziga Sud,1,1,1,Giziga Sud,ETH_GIZIGA_GIZIGA_SUD,,manquant,ethnie_certaine,
PPL_GODIE,FLG_KROU,Godié de Sassandra,1,1,1,Godié de Sassandra,ETH_GODIE_GODIE_DE_SASSANDRA,,manquant,ethnie_certaine,
PPL_GODIE,FLG_KROU,Sous-groupes littoraux,1,1,1,Sous-groupes littoraux,,,manquant,sous_ethnie_ou_clan,
PPL_GOGO,FLG_NIGERCONGO,Wagogo du Nord (Mpwapwa),1,1,1,Wagogo du Nord (Mpwapwa),ETH_GOGO_WAGOGO_DU_NORD_MPWAPWA,,manquant,ethnie_certaine,
PPL_GOGO,FLG_NIGERCONGO,Wagogo du Sud (Manyoni),1,1,1,Wagogo du Sud (Manyoni),ETH_GOGO_WAGOGO_DU_SUD_MANYONI,,manquant,ethnie_certaine,
PPL_GOGO,FLG_NIGERCONGO,Sous-groupes pastoraux,1,1,1,Sous-groupes pastoraux,,,manquant,sous_ethnie_ou_clan,
PPL_GOLA,FLG_NIGERCONGO,Gola de l'Est,1,1,1,"Gola de l'Est | Gola de l’Est",ETH_GOLA_GOLA_DE_L_EST,,manquant,ethnie_certaine,
PPL_GOLA,FLG_NIGERCONGO,Gola de l'Ouest,1,1,1,"Gola de l'Ouest | Gola de l’Ouest",ETH_GOLA_GOLA_DE_L_OUEST,,manquant,ethnie_certaine,
PPL_GONA,FLG_KHOE,Gona du Nord,1,1,1,Gona du Nord,ETH_GONA_GONA_DU_NORD,,manquant,ethnie_certaine,
PPL_GONA,FLG_KHOE,Gona du Sud,1,1,1,Gona du Sud,ETH_GONA_GONA_DU_SUD,,manquant,ethnie_certaine,
PPL_GREBO,FLG_KROU,Grebo du Libéria,1,1,1,Grebo du Libéria,ETH_GREBO_GREBO_DU_LIBERIA,,manquant,ethnie_certaine,
PPL_GREBO,FLG_KROU,Grebo de Côte d'Ivoire,1,1,1,Grebo de Côte d'Ivoire,ETH_GREBO_GREBO_DE_COTE_D_IVOIRE,,manquant,ethnie_certaine,
PPL_GUERE,FLG_KROU,Wè du nord,1,1,1,Wè du nord,ETH_GUERE_WE_DU_NORD,,manquant,ethnie_certaine,
PPL_GUERE,FLG_KROU,Wè du sud,1,1,1,Wè du sud,ETH_GUERE_WE_DU_SUD,,manquant,ethnie_certaine,
PPL_GURAGE,FLG_SEMITIQUE,Soddo Gurage,1,1,1,Soddo Gurage,ETH_GURAGE_SODDO_GURAGE,,manquant,ethnie_certaine,
PPL_GURAGE,FLG_SEMITIQUE,Sebat Bet Gurage,1,1,1,Sebat Bet Gurage,ETH_GURAGE_SEBAT_BET_GURAGE,,manquant,ethnie_certaine,
PPL_GURAGE,FLG_SEMITIQUE,Kistane (Sayete),1,1,1,Kistane (Sayete),ETH_GURAGE_KISTANE_SAYETE,,manquant,ethnie_certaine,
PPL_GURMA,FLG_NIGERCONGO,Gurma du Burkina Faso,1,1,1,Gurma du Burkina Faso,ETH_GURMA_GURMA_DU_BURKINA_FASO,,manquant,ethnie_certaine,
PPL_GURMA,FLG_NIGERCONGO,Gurma du Togo,1,1,1,Gurma du Togo,ETH_GURMA_GURMA_DU_TOGO,,manquant,ethnie_certaine,
PPL_GURMA,FLG_NIGERCONGO,Gurma du Bénin,1,1,1,Gurma du Bénin,ETH_GURMA_GURMA_DU_BENIN,,manquant,ethnie_certaine,
PPL_GURMA,FLG_NIGERCONGO,Gurma du Ghana,1,1,1,Gurma du Ghana,ETH_GURMA_GURMA_DU_GHANA,,manquant,ethnie_certaine,
PPL_GUR_MACRO,FLG_GUR,"Mossi, Dagomba, Mamprusi, Kassena, Dagara, Lobi, Frafra, Gurma, Konkomba, Nankana, Kusasi, Bwa, Bissa, Wiyã, Talensi, etc.",1,1,1,"Mossi, Dagomba, Mamprusi, Kassena, Dagara, Lobi, Frafra, Gurma, Konkomba, Nankana, Kusasi, Bwa, Bissa, Wiyã, Talensi, etc.",,,manquant,macro_ou_agrégat,
PPL_GUWA,FLG_TCHADIQUE,Guwa du Nord,1,1,1,Guwa du Nord,ETH_GUWA_GUWA_DU_NORD,,manquant,ethnie_certaine,
PPL_GUWA,FLG_TCHADIQUE,Guwa du Sud,1,1,1,Guwa du Sud,ETH_GUWA_GUWA_DU_SUD,,manquant,ethnie_certaine,
PPL_GWANDARA,FLG_TCHADIQUE,Gwandara du Nord,1,1,1,Gwandara du Nord,ETH_GWANDARA_GWANDARA_DU_NORD,,manquant,ethnie_certaine,
PPL_GWANDARA,FLG_TCHADIQUE,Gwandara du Sud,1,1,1,Gwandara du Sud,ETH_GWANDARA_GWANDARA_DU_SUD,,manquant,ethnie_certaine,
PPL_HABESHA,FLG_SEMITIQUE,Amhara,1,1,1,Amhara,ETH_HABESHA_AMHARA,,manquant,ethnie_certaine,
PPL_HABESHA,FLG_SEMITIQUE,Tigréens (Tigray),1,1,1,Tigréens (Tigray),ETH_HABESHA_TIGREENS_TIGRAY,,manquant,ethnie_certaine,
PPL_HABESHA,FLG_SEMITIQUE,Tigré (Érythrée),1,1,1,Tigré (Érythrée),ETH_HABESHA_TIGRE_ERYTHREE,,manquant,ethnie_certaine,
PPL_HABESHA,FLG_SEMITIQUE,Guragé,1,1,1,Guragé,ETH_HABESHA_GURAGE,,manquant,ethnie_certaine,
PPL_HABESHA,FLG_SEMITIQUE,Argobba,1,1,1,Argobba,ETH_HABESHA_ARGOBBA,,manquant,ethnie_certaine,
PPL_HABESHA,FLG_SEMITIQUE,Harari,1,1,1,Harari,ETH_HABESHA_HARARI,,manquant,ethnie_certaine,
PPL_HABESHA,FLG_SEMITIQUE,Gafat (éteint),1,1,1,Gafat (éteint),ETH_HABESHA_GAFAT_ETEINT,,manquant,ethnie_certaine,
PPL_HABESHA,FLG_SEMITIQUE,"Geez (éteint, langue liturgique)",1,1,1,"Geez (éteint, langue liturgique)",ETH_HABESHA_GEEZ_ETEINT_LANGUE_LITURGIQUE,,manquant,ethnie_certaine,
PPL_HADIYA,FLG_COUCHITIQUE,Hadiya du centre,1,1,1,Hadiya du centre,ETH_HADIYA_HADIYA_DU_CENTRE,,manquant,ethnie_certaine,
PPL_HADIYA,FLG_COUCHITIQUE,Hadiya du sud,1,1,1,Hadiya du sud,ETH_HADIYA_HADIYA_DU_SUD,,manquant,ethnie_certaine,
PPL_HADIYA,FLG_COUCHITIQUE,Sous-groupes de la zone Gurage–Hadiya,1,1,1,Sous-groupes de la zone Gurage–Hadiya,,,manquant,sous_ethnie_ou_clan,
PPL_HAIOM,FLG_KHOE,Haiǁom du Nord,1,1,1,Haiǁom du Nord,ETH_HAIOM_HAI_OM_DU_NORD,,manquant,ethnie_certaine,
PPL_HAIOM,FLG_KHOE,Haiǁom du Sud,1,1,1,Haiǁom du Sud,ETH_HAIOM_HAI_OM_DU_SUD,,manquant,ethnie_certaine,
PPL_HARARI,FLG_SEMITIQUE,Harari urbains (Adare),1,1,1,Harari urbains (Adare),ETH_HARARI_HARARI_URBAINS_ADARE,,manquant,ethnie_certaine,
PPL_HARARI,FLG_SEMITIQUE,Groupes harari diasporiques,1,1,1,Groupes harari diasporiques,ETH_HARARI_GROUPES_HARARI_DIASPORIQUES,,manquant,ethnie_certaine,
PPL_HAUSA,FLG_TCHADIQUE,Kano,1,1,1,Kano,ETH_HAUSA_KANO,,manquant,ethnie_certaine,
PPL_HAUSA,FLG_TCHADIQUE,Katsina,1,1,1,Katsina,ETH_HAUSA_KATSINA,,manquant,ethnie_certaine,
PPL_HAUSA,FLG_TCHADIQUE,Zaria (Zazzau),1,1,1,Zaria (Zazzau),ETH_HAUSA_ZARIA_ZAZZAU,,manquant,ethnie_certaine,
PPL_HAVU,FLG_BANTU,Havu du Nord,1,1,1,Havu du Nord,ETH_HAVU_HAVU_DU_NORD,,manquant,ethnie_certaine,
PPL_HAVU,FLG_BANTU,Havu du Sud,1,1,1,Havu du Sud,ETH_HAVU_HAVU_DU_SUD,,manquant,ethnie_certaine,
PPL_HAYA,FLG_NIGERCONGO,Haya du Nord,1,1,1,Haya du Nord,ETH_HAYA_HAYA_DU_NORD,,manquant,ethnie_certaine,
PPL_HAYA,FLG_NIGERCONGO,Haya du Sud,1,1,1,Haya du Sud,ETH_HAYA_HAYA_DU_SUD,,manquant,ethnie_certaine,
PPL_HEHE,FLG_NIGERCONGO,Hehe du Nord,1,1,1,Hehe du Nord,ETH_HEHE_HEHE_DU_NORD,,manquant,ethnie_certaine,
PPL_HEHE,FLG_NIGERCONGO,Hehe du Sud,1,1,1,Hehe du Sud,ETH_HEHE_HEHE_DU_SUD,,manquant,ethnie_certaine,
PPL_HERERO,FLG_NIGERCONGO,Herero de Namibie,1,1,1,Herero de Namibie,ETH_HERERO_HERERO_DE_NAMIBIE,,manquant,ethnie_certaine,
PPL_HERERO,FLG_NIGERCONGO,Herero du Botswana,1,1,1,Herero du Botswana,ETH_HERERO_HERERO_DU_BOTSWANA,,manquant,ethnie_certaine,
PPL_HERERO,FLG_NIGERCONGO,Herero d'Angola,1,1,1,Herero d'Angola,ETH_HERERO_HERERO_D_ANGOLA,,manquant,ethnie_certaine,
PPL_HIMBA,FLG_NIGERCONGO,Himba de Namibie,1,1,1,Himba de Namibie,ETH_HIMBA_HIMBA_DE_NAMIBIE,,manquant,ethnie_certaine,
PPL_HIMBA,FLG_NIGERCONGO,Himba d'Angola,1,1,1,Himba d'Angola,ETH_HIMBA_HIMBA_D_ANGOLA,,manquant,ethnie_certaine,
PPL_HOA,FLG_KXA,ǂHoan du Nord,1,1,1,ǂHoan du Nord,ETH_HOA_HOAN_DU_NORD,,manquant,ethnie_certaine,
PPL_HOA,FLG_KXA,ǂHoan du Sud,1,1,1,ǂHoan du Sud,ETH_HOA_HOAN_DU_SUD,,manquant,ethnie_certaine,
PPL_HOBA,FLG_BANTU,Hoba de RDC,1,1,1,Hoba de RDC,ETH_HOBA_HOBA_DE_RDC,,manquant,ethnie_certaine,
PPL_HOBA,FLG_BANTU,Hoba de RCA,1,1,1,Hoba de RCA,ETH_HOBA_HOBA_DE_RCA,,manquant,ethnie_certaine,
PPL_HUNDE,FLG_BANTU,Hunde du Nord,1,1,1,Hunde du Nord,ETH_HUNDE_HUNDE_DU_NORD,,manquant,ethnie_certaine,
PPL_HUNDE,FLG_BANTU,Hunde du Sud,1,1,1,Hunde du Sud,ETH_HUNDE_HUNDE_DU_SUD,,manquant,ethnie_certaine,
PPL_HUTU_BURUNDI,FLG_BANTU,Hutu des hautes terres du Burundi,1,1,1,Hutu des hautes terres du Burundi,ETH_HUTU_BURUNDI_HUTU_DES_HAUTES_TERRES_DU_BURUNDI,,manquant,ethnie_certaine,
PPL_HUTU_BURUNDI,FLG_BANTU,Hutu des plaines et collines rurales,1,1,1,Hutu des plaines et collines rurales,ETH_HUTU_BURUNDI_HUTU_DES_PLAINES_ET_COLLINES_RURALES,,manquant,ethnie_certaine,
PPL_HUTU_BURUNDI,FLG_BANTU,À préciser (lignages régionaux),1,1,1,À préciser (lignages régionaux),,,manquant,sous_ethnie_ou_clan,
PPL_IBIBIO,FLG_NIGERCONGO,Ibibio proprement dit,1,1,1,Ibibio proprement dit,ETH_IBIBIO_IBIBIO_PROPREMENT_DIT,,manquant,ethnie_certaine,
PPL_IBIBIO,FLG_NIGERCONGO,Annang,1,1,1,Annang,ETH_IBIBIO_ANNANG,,manquant,ethnie_certaine,
PPL_IBIBIO,FLG_NIGERCONGO,Eket,1,1,1,Eket,ETH_IBIBIO_EKET,,manquant,ethnie_certaine,
PPL_IBIBIO,FLG_NIGERCONGO,Oron,1,1,1,Oron,ETH_IBIBIO_ORON,,manquant,ethnie_certaine,
PPL_IBIBIO,FLG_NIGERCONGO,Andoni,1,1,1,Andoni,ETH_IBIBIO_ANDONI,,manquant,ethnie_certaine,
PPL_IBIBIO,FLG_NIGERCONGO,Ibeno,1,1,1,Ibeno,ETH_IBIBIO_IBENO,,manquant,ethnie_certaine,
PPL_IBIBIO,FLG_NIGERCONGO,Enyong,1,1,1,Enyong,ETH_IBIBIO_ENYONG,,manquant,ethnie_certaine,
PPL_IDOMA,FLG_NIGERCONGO,Idoma central,1,1,1,Idoma central,ETH_IDOMA_IDOMA_CENTRAL,,manquant,ethnie_certaine,
PPL_IDOMA,FLG_NIGERCONGO,Idoma du Nord,1,1,1,Idoma du Nord,ETH_IDOMA_IDOMA_DU_NORD,,manquant,ethnie_certaine,
PPL_IDOMA,FLG_NIGERCONGO,Idoma du Sud,1,1,1,Idoma du Sud,ETH_IDOMA_IDOMA_DU_SUD,,manquant,ethnie_certaine,
PPL_IDOMA,FLG_NIGERCONGO,Idoma de l'Est,1,1,1,Idoma de l'Est,ETH_IDOMA_IDOMA_DE_L_EST,,manquant,ethnie_certaine,
PPL_IDOMA,FLG_NIGERCONGO,Idoma de l'Ouest,1,1,1,Idoma de l'Ouest,ETH_IDOMA_IDOMA_DE_L_OUEST,,manquant,ethnie_certaine,
PPL_IDOMA,FLG_NIGERCONGO,Agatu,1,1,1,Agatu,ETH_IDOMA_AGATU,,manquant,ethnie_certaine,
PPL_IDOMA,FLG_NIGERCONGO,Otukpo,1,1,1,Otukpo,ETH_IDOMA_OTUKPO,,manquant,ethnie_certaine,
PPL_IGALA,FLG_BENOUECONGO,Igala de Idah,1,1,1,Igala de Idah,ETH_IGALA_IGALA_DE_IDAH,,manquant,ethnie_certaine,
PPL_IGALA,FLG_BENOUECONGO,Igala des villages fluviaux,1,1,1,Igala des villages fluviaux,,,manquant,sous_ethnie_ou_clan,
PPL_IGBO,FLG_NIGERCONGO,Onicha,1,1,1,Onicha,ETH_IGBO_ONICHA,,manquant,ethnie_certaine,
PPL_IGBO,FLG_NIGERCONGO,Ngwa,1,1,1,Ngwa,ETH_IGBO_NGWA,,manquant,ethnie_certaine,
PPL_IGBO,FLG_NIGERCONGO,Aro,1,1,1,Aro,ETH_IGBO_ARO,,manquant,ethnie_certaine,
PPL_IGBO,FLG_NIGERCONGO,Autres sous-groupes claniques igbo,1,1,1,Autres sous-groupes claniques igbo,,,manquant,macro_ou_agrégat,
PPL_IJAW,FLG_NIGERCONGO,Izon (Ijaw central),1,1,1,Izon (Ijaw central),ETH_IJAW_IZON_IJAW_CENTRAL,,manquant,ethnie_certaine,
PPL_IJAW,FLG_NIGERCONGO,Kalabari,1,1,1,Kalabari,ETH_IJAW_KALABARI,,manquant,ethnie_certaine,
PPL_IJAW,FLG_NIGERCONGO,Nembe,1,1,1,Nembe,ETH_IJAW_NEMBE,,manquant,ethnie_certaine,
PPL_IJAW,FLG_NIGERCONGO,Okrika,1,1,1,Okrika,ETH_IJAW_OKRIKA,,manquant,ethnie_certaine,
PPL_IJAW,FLG_NIGERCONGO,Bonny,1,1,1,Bonny,ETH_IJAW_BONNY,,manquant,ethnie_certaine,
PPL_IJAW,FLG_NIGERCONGO,Andoni,1,1,1,Andoni,ETH_IJAW_ANDONI,,manquant,ethnie_certaine,
PPL_IJAW,FLG_NIGERCONGO,Ogbia,1,1,1,Ogbia,ETH_IJAW_OGBIA,,manquant,ethnie_certaine,
PPL_IJAW,FLG_NIGERCONGO,Biseni,1,1,1,Biseni,ETH_IJAW_BISENI,,manquant,ethnie_certaine,
PPL_IJAW,FLG_NIGERCONGO,Epie-Atissa,1,1,1,Epie-Atissa,ETH_IJAW_EPIE_ATISSA,,manquant,ethnie_certaine,
PPL_IJAW,FLG_NIGERCONGO,Autres sous-groupes ijaw,1,1,1,Autres sous-groupes ijaw,,,manquant,macro_ou_agrégat,
PPL_ISOKO,FLG_NIGERCONGO,Isoko central,1,1,1,Isoko central,ETH_ISOKO_ISOKO_CENTRAL,,manquant,ethnie_certaine,
PPL_ISOKO,FLG_NIGERCONGO,Isoko du Nord,1,1,1,Isoko du Nord,ETH_ISOKO_ISOKO_DU_NORD,,manquant,ethnie_certaine,
PPL_ISOKO,FLG_NIGERCONGO,Isoko du Sud,1,1,1,Isoko du Sud,ETH_ISOKO_ISOKO_DU_SUD,,manquant,ethnie_certaine,
PPL_ITSEKIRI,FLG_NIGERCONGO,Itsekiri central,1,1,1,Itsekiri central,ETH_ITSEKIRI_ITSEKIRI_CENTRAL,,manquant,ethnie_certaine,
PPL_ITSEKIRI,FLG_NIGERCONGO,Itsekiri du Nord,1,1,1,Itsekiri du Nord,ETH_ITSEKIRI_ITSEKIRI_DU_NORD,,manquant,ethnie_certaine,
PPL_ITSEKIRI,FLG_NIGERCONGO,Itsekiri du Sud,1,1,1,Itsekiri du Sud,ETH_ITSEKIRI_ITSEKIRI_DU_SUD,,manquant,ethnie_certaine,
PPL_JAHANKA,FLG_NIGERCONGO,Jahanka de Guinée,1,1,1,Jahanka de Guinée,ETH_JAHANKA_JAHANKA_DE_GUINEE,,manquant,ethnie_certaine,
PPL_JAHANKA,FLG_NIGERCONGO,Jahanka du Mali,1,1,1,Jahanka du Mali,ETH_JAHANKA_JAHANKA_DU_MALI,,manquant,ethnie_certaine,
PPL_JAHANKA,FLG_NIGERCONGO,Jahanka du Sénégal,1,1,1,Jahanka du Sénégal,ETH_JAHANKA_JAHANKA_DU_SENEGAL,,manquant,ethnie_certaine,
PPL_JARAWA,FLG_TCHADIQUE,Jarawa du Nord,1,1,1,Jarawa du Nord,ETH_JARAWA_JARAWA_DU_NORD,,manquant,ethnie_certaine,
PPL_JARAWA,FLG_TCHADIQUE,Jarawa du Sud,1,1,1,Jarawa du Sud,ETH_JARAWA_JARAWA_DU_SUD,,manquant,ethnie_certaine,
PPL_JIE,FLG_NILOTIQUE,Jie du Nord,1,1,1,Jie du Nord,ETH_JIE_JIE_DU_NORD,,manquant,ethnie_certaine,
PPL_JIE,FLG_NILOTIQUE,Jie du Sud,1,1,1,Jie du Sud,ETH_JIE_JIE_DU_SUD,,manquant,ethnie_certaine,
PPL_JIE_SUD,FLG_NILOTIQUE,Jie du Sud (groupe principal),1,1,1,Jie du Sud (groupe principal),ETH_JIE_SUD_JIE_DU_SUD_GROUPE_PRINCIPAL,,manquant,ethnie_certaine,
PPL_JIE_SUD,FLG_NILOTIQUE,Communautés urbaines,1,1,1,Communautés urbaines,,,manquant,sous_ethnie_ou_clan,
PPL_JOLA,FLG_NIGERCONGO,Jola de Casamance (Sénégal),1,1,1,Jola de Casamance (Sénégal),ETH_JOLA_JOLA_DE_CASAMANCE_SENEGAL,,manquant,ethnie_certaine,
PPL_JOLA,FLG_NIGERCONGO,Jola de Gambie,1,1,1,Jola de Gambie,ETH_JOLA_JOLA_DE_GAMBIE,,manquant,ethnie_certaine,
PPL_JOLA,FLG_NIGERCONGO,Jola de Guinée-Bissau,1,1,1,Jola de Guinée-Bissau,ETH_JOLA_JOLA_DE_GUINEE_BISSAU,,manquant,ethnie_certaine,
PPL_JOPADHOLA,FLG_NILOTIQUE,Jopadhola du Nord,1,1,1,Jopadhola du Nord,ETH_JOPADHOLA_JOPADHOLA_DU_NORD,,manquant,ethnie_certaine,
PPL_JOPADHOLA,FLG_NILOTIQUE,Jopadhola du Sud,1,1,1,Jopadhola du Sud,ETH_JOPADHOLA_JOPADHOLA_DU_SUD,,manquant,ethnie_certaine,
PPL_JUHOANSI,FLG_KXA,"Ju|'hoansi du Nord (Namibie)",1,1,1,"Ju|'hoansi du Nord (Namibie)",ETH_JUHOANSI_JU_HOANSI_DU_NORD_NAMIBIE,,manquant,ethnie_certaine,
PPL_JUHOANSI,FLG_KXA,"Ju|'hoansi du Sud (Botswana)",1,1,1,"Ju|'hoansi du Sud (Botswana)",ETH_JUHOANSI_JU_HOANSI_DU_SUD_BOTSWANA,,manquant,ethnie_certaine,
PPL_JUKUN,FLG_BENOUECONGO,Jukun Wapan,1,1,1,Jukun Wapan,ETH_JUKUN_JUKUN_WAPAN,,manquant,ethnie_certaine,
PPL_JUKUN,FLG_BENOUECONGO,Jukun Takum,1,1,1,Jukun Takum,ETH_JUKUN_JUKUN_TAKUM,,manquant,ethnie_certaine,
PPL_JUKUN,FLG_BENOUECONGO,Sous-groupes du fleuve Benue,1,1,1,Sous-groupes du fleuve Benue,,,manquant,sous_ethnie_ou_clan,
PPL_KABYLE,FLG_BERBERE,Kabyles de la Grande Kabylie,1,1,1,Kabyles de la Grande Kabylie,ETH_KABYLE_KABYLES_DE_LA_GRANDE_KABYLIE,,manquant,ethnie_certaine,
PPL_KABYLE,FLG_BERBERE,Kabyles de la Petite Kabylie,1,1,1,Kabyles de la Petite Kabylie,ETH_KABYLE_KABYLES_DE_LA_PETITE_KABYLIE,,manquant,ethnie_certaine,
PPL_KABYLE,FLG_BERBERE,Kabyles du Djurdjura,1,1,1,Kabyles du Djurdjura,ETH_KABYLE_KABYLES_DU_DJURDJURA,,manquant,ethnie_certaine,
PPL_KAFA,FLG_OMOTIQUE,Kafa des hautes terres,1,1,1,Kafa des hautes terres,ETH_KAFA_KAFA_DES_HAUTES_TERRES,,manquant,ethnie_certaine,
PPL_KAFA,FLG_OMOTIQUE,Groupes ruraux forestiers,1,1,1,Groupes ruraux forestiers,ETH_KAFA_GROUPES_RURAUX_FORESTIERS,,manquant,ethnie_certaine,
PPL_KAKWA,FLG_SOUDANIQUECENTRAL,Kakwa d'Ouganda,1,1,1,Kakwa d'Ouganda,ETH_KAKWA_KAKWA_D_OUGANDA,,manquant,ethnie_certaine,
PPL_KAKWA,FLG_SOUDANIQUECENTRAL,Kakwa du Soudan du Sud,1,1,1,Kakwa du Soudan du Sud,ETH_KAKWA_KAKWA_DU_SOUDAN_DU_SUD,,manquant,ethnie_certaine,
PPL_KAKWA,FLG_SOUDANIQUECENTRAL,Kakwa de RDC,1,1,1,Kakwa de RDC,ETH_KAKWA_KAKWA_DE_RDC,,manquant,ethnie_certaine,
PPL_KALAIBARI,FLG_BENOUECONGO,Kalabari de Buguma,1,1,1,Kalabari de Buguma,ETH_KALAIBARI_KALABARI_DE_BUGUMA,,manquant,ethnie_certaine,
PPL_KALAIBARI,FLG_BENOUECONGO,Kalabari de Tombia,1,1,1,Kalabari de Tombia,ETH_KALAIBARI_KALABARI_DE_TOMBIA,,manquant,ethnie_certaine,
PPL_KALAIBARI,FLG_BENOUECONGO,Sous-groupes fluviaux,1,1,1,Sous-groupes fluviaux,,,manquant,sous_ethnie_ou_clan,
PPL_KAMBA,FLG_NIGERCONGO,Kamba du Nord,1,1,1,Kamba du Nord,ETH_KAMBA_KAMBA_DU_NORD,,manquant,ethnie_certaine,
PPL_KAMBA,FLG_NIGERCONGO,Kamba du Sud,1,1,1,Kamba du Sud,ETH_KAMBA_KAMBA_DU_SUD,,manquant,ethnie_certaine,
PPL_KAMBATA,FLG_COUCHITIQUE,Kambata,1,1,1,Kambata,ETH_KAMBATA_KAMBATA,,manquant,ethnie_certaine,
PPL_KAMBATA,FLG_COUCHITIQUE,Tembaro,1,1,1,Tembaro,ETH_KAMBATA_TEMBARO,,manquant,ethnie_certaine,
PPL_KAMBATA,FLG_COUCHITIQUE,Alaba (proches culturalement),1,1,1,Alaba (proches culturalement),ETH_KAMBATA_ALABA_PROCHES_CULTURALEMENT,,manquant,ethnie_certaine,
PPL_KANEMBU,FLG_SAHARIEN,Kanembu du Nord,1,1,1,Kanembu du Nord,ETH_KANEMBU_KANEMBU_DU_NORD,,manquant,ethnie_certaine,
PPL_KANEMBU,FLG_SAHARIEN,Kanembu du Sud,1,1,1,Kanembu du Sud,ETH_KANEMBU_KANEMBU_DU_SUD,,manquant,ethnie_certaine,
PPL_KANURI,FLG_SAHARIEN,Kanuri du Nigeria,1,1,1,Kanuri du Nigeria,ETH_KANURI_KANURI_DU_NIGERIA,,manquant,ethnie_certaine,
PPL_KANURI,FLG_SAHARIEN,Kanuri du Niger,1,1,1,Kanuri du Niger,ETH_KANURI_KANURI_DU_NIGER,,manquant,ethnie_certaine,
PPL_KANURI,FLG_SAHARIEN,Kanuri du Tchad,1,1,1,Kanuri du Tchad,ETH_KANURI_KANURI_DU_TCHAD,,manquant,ethnie_certaine,
PPL_KANURI,FLG_SAHARIEN,Kanuri du Cameroun,1,1,1,Kanuri du Cameroun,ETH_KANURI_KANURI_DU_CAMEROUN,,manquant,ethnie_certaine,
PPL_KARAMOJONG,FLG_NILOTIQUE,Karamojong du Nord,1,1,1,Karamojong du Nord,ETH_KARAMOJONG_KARAMOJONG_DU_NORD,,manquant,ethnie_certaine,
PPL_KARAMOJONG,FLG_NILOTIQUE,Karamojong du Sud,1,1,1,Karamojong du Sud,ETH_KARAMOJONG_KARAMOJONG_DU_SUD,,manquant,ethnie_certaine,
PPL_KARANGA,FLG_NIGERCONGO,Karanga du Nord,1,1,1,Karanga du Nord,ETH_KARANGA_KARANGA_DU_NORD,,manquant,ethnie_certaine,
PPL_KARANGA,FLG_NIGERCONGO,Karanga du Sud,1,1,1,Karanga du Sud,ETH_KARANGA_KARANGA_DU_SUD,,manquant,ethnie_certaine,
PPL_KARANGA_ZIM,FLG_NIGERCONGO,Karanga du Nord,1,1,1,Karanga du Nord,ETH_KARANGA_ZIM_KARANGA_DU_NORD,,manquant,ethnie_certaine,
PPL_KARANGA_ZIM,FLG_NIGERCONGO,Karanga du Sud,1,1,1,Karanga du Sud,ETH_KARANGA_ZIM_KARANGA_DU_SUD,,manquant,ethnie_certaine,
PPL_KASEENA,FLG_GUR,Kassena du Burkina,1,1,1,Kassena du Burkina,ETH_KASEENA_KASSENA_DU_BURKINA,,manquant,ethnie_certaine,
PPL_KASEENA,FLG_GUR,Kassena du Ghana,1,1,1,Kassena du Ghana,ETH_KASEENA_KASSENA_DU_GHANA,,manquant,ethnie_certaine,
PPL_KASEM,FLG_NIGERCONGO,Kasem du Ghana,1,1,1,Kasem du Ghana,ETH_KASEM_KASEM_DU_GHANA,,manquant,ethnie_certaine,
PPL_KASEM,FLG_NIGERCONGO,Kasem du Burkina Faso,1,1,1,Kasem du Burkina Faso,ETH_KASEM_KASEM_DU_BURKINA_FASO,,manquant,ethnie_certaine,
PPL_KATIA,FLG_TUU,Katia du Nord,1,1,1,Katia du Nord,ETH_KATIA_KATIA_DU_NORD,,manquant,ethnie_certaine,
PPL_KATIA,FLG_TUU,Katia du Sud,1,1,1,Katia du Sud,ETH_KATIA_KATIA_DU_SUD,,manquant,ethnie_certaine,
PPL_KAVANGO,FLG_NIGERCONGO,Kavango de Namibie,1,1,1,Kavango de Namibie,ETH_KAVANGO_KAVANGO_DE_NAMIBIE,,manquant,ethnie_certaine,
PPL_KAVANGO,FLG_NIGERCONGO,Kavango d'Angola,1,1,1,Kavango d'Angola,ETH_KAVANGO_KAVANGO_D_ANGOLA,,manquant,ethnie_certaine,
